id_dapil,nama_dapil,kategori,url_dapil
2244,720502,BUOL 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720502
2245,720503,BUOL 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720503
2246,720601,MOROWALI 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720601
2247,720602,MOROWALI 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720602
2248,720603,MOROWALI 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720603
2249,720701,BANGGAI KEPULAUAN 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720701
2250,720702,BANGGAI KEPULAUAN 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720702
2251,720703,BANGGAI KEPULAUAN 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720703
2252,720704,BANGGAI KEPULAUAN 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720704
2253,720801,PARIGI MOUTONG 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720801
2254,720802,PARIGI MOUTONG 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720802
2255,720803,PARIGI MOUTONG 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720803
2256,720804,PARIGI MOUTONG 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720804
2257,720805,PARIGI MOUTONG 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720805
2258,720901,TOJO UNA UNA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720901
2259,720902,TOJO UNA UNA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720902
2260,720903,TOJO UNA UNA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/720903
2261,721001,SIGI 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/721001
2262,721002,SIGI 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/721002
2263,721003,SIGI 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/721003
2264,721004,SIGI 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/721004
2265,721005,SIGI 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/721005
2266,721101,BANGGAI LAUT 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/721101
2267,721102,BANGGAI LAUT 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/721102
2268,721103,BANGGAI LAUT 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/721103
2269,721104,BANGGAI LAUT 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/721104
2270,721201,MOROWALI UTARA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/721201
2271,721202,MOROWALI UTARA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/721202
2272,721203,MOROWALI UTARA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/721203
2273,727101,KOTA PALU 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/727101
2274,727102,KOTA PALU 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/727102
2275,727103,KOTA PALU 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/727103
2276,727104,KOTA PALU 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/727104
2277,730101,KEPULAUAN SELAYAR 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730101
2278,730102,KEPULAUAN SELAYAR 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730102
2279,730103,KEPULAUAN SELAYAR 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730103
2280,730104,KEPULAUAN SELAYAR 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730104
2281,730105,KEPULAUAN SELAYAR 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730105
2282,730201,BULUKUMBA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730201
2283,730202,BULUKUMBA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730202
2284,730203,BULUKUMBA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730203
2285,730204,BULUKUMBA 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730204
2286,730205,BULUKUMBA 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730205
2287,730301,BANTAENG 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730301
2288,730302,BANTAENG 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730302
2289,730303,BANTAENG 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730303
2290,730304,BANTAENG 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730304
2291,730401,JENEPONTO 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730401
2292,730402,JENEPONTO 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730402
2293,730403,JENEPONTO 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730403
2294,730404,JENEPONTO 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730404
2295,730405,JENEPONTO 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730405
2296,730501,TAKALAR 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730501
2297,730502,TAKALAR 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730502
2298,730503,TAKALAR 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730503
2299,730504,TAKALAR 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730504
2300,730601,GOWA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730601
2301,730602,GOWA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730602
2302,730603,GOWA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730603
2303,730604,GOWA 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730604
2304,730605,GOWA 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730605
2305,730606,GOWA 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730606
2306,730607,GOWA 7,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730607
2307,730701,SINJAI 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730701
2308,730702,SINJAI 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730702
2309,730703,SINJAI 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730703
2310,730704,SINJAI 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730704
2311,730801,BONE 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730801
2312,730802,BONE 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730802
2313,730803,BONE 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730803
2314,730804,BONE 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730804
2315,730805,BONE 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730805
2316,730901,MAROS 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730901
2317,730902,MAROS 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730902
2318,730903,MAROS 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730903
2319,730904,MAROS 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730904
2320,730905,MAROS 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730905
2321,730906,MAROS 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/730906
2322,731001,PANGKAJENE KEPULAUAN 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731001
2323,731002,PANGKAJENE KEPULAUAN 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731002
2324,731003,PANGKAJENE KEPULAUAN 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731003
2325,731004,PANGKAJENE KEPULAUAN 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731004
2326,731005,PANGKAJENE KEPULAUAN 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731005
2327,731101,BARRU 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731101
2328,731102,BARRU 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731102
2329,731103,BARRU 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731103
2330,731104,BARRU 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731104
2331,731105,BARRU 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731105
2332,731201,SOPPENG 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731201
2333,731202,SOPPENG 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731202
2334,731203,SOPPENG 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731203
2335,731204,SOPPENG 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731204
2336,731205,SOPPENG 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731205
2337,731301,WAJO 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731301
2338,731302,WAJO 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731302
2339,731303,WAJO 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731303
2340,731304,WAJO 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731304
2341,731305,WAJO 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731305
2342,731306,WAJO 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731306
2343,731401,SIDENRENG RAPPANG 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731401
2344,731402,SIDENRENG RAPPANG 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731402
2345,731403,SIDENRENG RAPPANG 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731403
2346,731404,SIDENRENG RAPPANG 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731404
2347,731501,PINRANG 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731501
2348,731502,PINRANG 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731502
2349,731503,PINRANG 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731503
2350,731504,PINRANG 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731504
2351,731505,PINRANG 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731505
2352,731506,PINRANG 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731506
2353,731601,ENREKANG 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731601
2354,731602,ENREKANG 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731602
2355,731603,ENREKANG 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731603
2356,731701,LUWU 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731701
2357,731702,LUWU 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731702
2358,731703,LUWU 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731703
2359,731704,LUWU 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731704
2360,731705,LUWU 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731705
2361,731706,LUWU 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731706
2362,731707,LUWU 7,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731707
2363,731708,LUWU 8,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731708
2364,731801,TANA TORAJA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731801
2365,731802,TANA TORAJA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731802
2366,731803,TANA TORAJA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731803
2367,731804,TANA TORAJA 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731804
2368,731805,TANA TORAJA 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731805
2369,731806,TANA TORAJA 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/731806
2370,732201,LUWU UTARA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/732201
2371,732202,LUWU UTARA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/732202
2372,732203,LUWU UTARA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/732203
2373,732204,LUWU UTARA 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/732204
2374,732205,LUWU UTARA 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/732205
2375,732206,LUWU UTARA 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/732206
2376,732401,LUWU TIMUR 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/732401
2377,732402,LUWU TIMUR 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/732402
2378,732403,LUWU TIMUR 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/732403
2379,732404,LUWU TIMUR 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/732404
2380,732405,LUWU TIMUR 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/732405
2381,732601,TORAJA UTARA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/732601
2382,732602,TORAJA UTARA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/732602
2383,732603,TORAJA UTARA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/732603
2384,732604,TORAJA UTARA 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/732604
2385,732605,TORAJA UTARA 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/732605
2386,737101,KOTA MAKASSAR 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/737101
2387,737102,KOTA MAKASSAR 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/737102
2388,737103,KOTA MAKASSAR 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/737103
2389,737104,KOTA MAKASSAR 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/737104
2390,737105,KOTA MAKASSAR 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/737105
2391,737201,KOTA PARE PARE 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/737201
2392,737202,KOTA PARE PARE 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/737202
2393,737203,KOTA PARE PARE 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/737203
2394,737204,KOTA PARE PARE 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/737204
2395,737301,KOTA PALOPO 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/737301
2396,737302,KOTA PALOPO 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/737302
2397,737303,KOTA PALOPO 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/737303
2398,737304,KOTA PALOPO 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/737304
2399,740101,KOLAKA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740101
2400,740102,KOLAKA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740102
2401,740103,KOLAKA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740103
2402,740104,KOLAKA 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740104
2403,740201,KONAWE 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740201
2404,740202,KONAWE 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740202
2405,740203,KONAWE 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740203
2406,740204,KONAWE 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740204
2407,740205,KONAWE 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740205
2408,740301,MUNA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740301
2409,740302,MUNA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740302
2410,740303,MUNA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740303
2411,740304,MUNA 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740304
2412,740305,MUNA 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740305
2413,740306,MUNA 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740306
2414,740401,BUTON 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740401
2415,740402,BUTON 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740402
2416,740403,BUTON 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740403
2417,740501,KONAWE SELATAN 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740501
2418,740502,KONAWE SELATAN 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740502
2419,740503,KONAWE SELATAN 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740503
2420,740504,KONAWE SELATAN 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740504
2421,740505,KONAWE SELATAN 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740505
2422,740506,KONAWE SELATAN 6,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740506
2423,740601,BOMBANA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740601
2424,740602,BOMBANA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740602
2425,740603,BOMBANA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740603
2426,740604,BOMBANA 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740604
2427,740605,BOMBANA 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740605
2428,740701,WAKATOBI 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740701
2429,740702,WAKATOBI 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740702
2430,740703,WAKATOBI 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740703
2431,740704,WAKATOBI 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740704
2432,740705,WAKATOBI 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740705
2433,740801,KOLAKA UTARA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740801
2434,740802,KOLAKA UTARA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740802
2435,740803,KOLAKA UTARA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740803
2436,740901,KONAWE UTARA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740901
2437,740902,KONAWE UTARA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740902
2438,740903,KONAWE UTARA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740903
2439,740904,KONAWE UTARA 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/740904
2440,741001,BUTON UTARA 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741001
2441,741002,BUTON UTARA 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741002
2442,741003,BUTON UTARA 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741003
2443,741101,KOLAKA TIMUR 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741101
2444,741102,KOLAKA TIMUR 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741102
2445,741103,KOLAKA TIMUR 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741103
2446,741104,KOLAKA TIMUR 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741104
2447,741201,KONAWE KEPULAUAN 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741201
2448,741202,KONAWE KEPULAUAN 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741202
2449,741203,KONAWE KEPULAUAN 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741203
2450,741301,MUNA BARAT 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741301
2451,741302,MUNA BARAT 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741302
2452,741303,MUNA BARAT 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741303
2453,741401,BUTON TENGAH 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741401
2454,741402,BUTON TENGAH 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741402
2455,741403,BUTON TENGAH 3,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741403
2456,741404,BUTON TENGAH 4,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741404
2457,741405,BUTON TENGAH 5,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741405
2458,741501,BUTON SELATAN 1,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741501
2459,741502,BUTON SELATAN 2,dprd-kabupaten-kota,https://caleg.zakiego.com/api/dprd-kabupaten-kota/dapil/741502
